course_id,Course Name,platform,domain,level,rating,enrollments,duration_hours,language,price,prerequisites
C0000245,Crash Course in Cybersecurity,Skillshare,Cybersecurity,Beginner,3.67,34316,91,Spanish,25.47,Linear Algebra
C0000246,AI Fundamentals with Spark,Udemy,AI,Intermediate,4.17,19740,44,English,11.36,None
C0000247,Complete Guide to Blockchain,NPTEL,Blockchain,Intermediate,4.82,18543,75,Hindi,66.68,Basic Programming
C0000248,Advanced Blockchain Concepts,Skillshare,Blockchain,Beginner,4.6,23892,81,English,48.21,Statistics
C0000249,Blockchain Fundamentals using R,edX,Blockchain,Intermediate,4.27,46784,29,Spanish,97.58,Statistics
C0000250,Mastering AI Bootcamp,NPTEL,AI,Advanced,4.88,26214,20,French,60.39,Linear Algebra
C0000251,Advanced Blockchain Concepts,FutureLearn,Blockchain,Intermediate,3.63,35176,42,Hindi,28,Linear Algebra
C0000252,Crash Course in Blockchain,Coursera,Blockchain,Advanced,3.52,43747,53,Spanish,12.27,Python Basics
C0000253,Crash Course in AI,Coursera,AI,Advanced,4.58,49997,6,French,46.1,Linear Algebra
C0000254,Big Data Fundamentals Masterclass,Coursera,Big Data,Advanced,4.77,26320,98,Spanish,94.56,None
C0000255,Machine Learning for Everyone,Udemy,Machine Learning,Beginner,4.93,296,51,Spanish,99.11,None
C0000256,Mastering Cloud Computing Bootcamp,Udemy,Cloud Computing,Beginner,4.97,46268,48,English,26.01,None
C0000257,Data Science for Everyone,Udemy,Data Science,Advanced,4.09,46722,8,Spanish,78.22,Linear Algebra
C0000258,Machine Learning Project-Based Bootcamp,Coursera,Machine Learning,Advanced,4.92,7663,58,English,32.46,None
C0000259,Blockchain Fundamentals with Spark,edX,Blockchain,Intermediate,3.57,40346,31,French,74.2,Linear Algebra
C0000260,Crash Course in Web Development,FutureLearn,Web Development,Beginner,4.35,24272,31,Hindi,69.95,None
C0000261,Web Development Fundamentals using TensorFlow,FutureLearn,Web Development,Advanced,3.97,1526,47,Spanish,11.92,Linear Algebra
C0000262,Advanced Web Development Concepts,NPTEL,Web Development,Advanced,3.73,29674,8,Spanish,43.57,Statistics
C0000263,Complete Guide to Cloud Computing,Coursera,Cloud Computing,Advanced,3.51,5498,96,Spanish,89.51,Linear Algebra
C0000264,Crash Course in AI,FutureLearn,AI,Beginner,4.77,37677,17,Spanish,60.12,Linear Algebra
C0000265,Mastering Web Development with Spark,Skillshare,Web Development,Advanced,4.64,27710,27,French,76.8,Python Basics
C0000266,Machine Learning Hands-on Workshop,Skillshare,Machine Learning,Advanced,4.65,43569,6,Hindi,34.76,Python Basics
C0000267,Advanced Web Development Concepts,Coursera,Web Development,Advanced,4.32,43173,42,Spanish,55.18,None
C0000268,Cloud Computing Fundamentals using TensorFlow,Coursera,Cloud Computing,Advanced,4.93,29796,99,English,58.62,Basic Programming
C0000269,AI for Everyone,Udemy,AI,Intermediate,3.59,49513,49,Spanish,12.27,Python Basics
C0000270,Complete Guide to Blockchain,Udemy,Blockchain,Advanced,4.52,46931,39,French,71.46,Python Basics
C0000271,Advanced Web Development Concepts,Udemy,Web Development,Intermediate,3.85,3158,54,Hindi,95.58,Basic Programming
C0000272,Big Data Hands-on Workshop,NPTEL,Big Data,Advanced,4.11,26625,87,Hindi,49.5,Basic Programming
C0000273,Crash Course in Big Data,Skillshare,Big Data,Beginner,4.3,34753,29,Hindi,98.54,Linear Algebra
C0000274,Cybersecurity Hands-on Workshop,Udemy,Cybersecurity,Advanced,4.29,42120,25,Spanish,28.86,Python Basics
C0000275,Mastering Cybersecurity with Python,NPTEL,Cybersecurity,Intermediate,4.59,41336,64,Hindi,55.15,Linear Algebra
C0000276,Big Data Hands-on Workshop,Udemy,Big Data,Intermediate,3.69,37897,47,French,32.21,None
C0000277,Web Development for Everyone,NPTEL,Web Development,Beginner,3.88,26243,95,French,29.85,Linear Algebra
C0000278,Data Science Project-Based Bootcamp,Udemy,Data Science,Beginner,4.64,36457,88,Spanish,29.1,None
C0000279,Machine Learning Fundamentals Essentials,Udemy,Machine Learning,Advanced,4.32,15705,25,English,77.24,Basic Programming
C0000280,Advanced Cloud Computing Concepts,Coursera,Cloud Computing,Advanced,4.09,11026,36,English,6.78,None
C0000281,Complete Guide to Blockchain,Udemy,Blockchain,Intermediate,4.58,26765,53,French,26.08,Statistics
C0000282,AI for Everyone,Skillshare,AI,Intermediate,3.91,48725,69,Hindi,56.13,Statistics
C0000283,Cybersecurity Project-Based Bootcamp,NPTEL,Cybersecurity,Intermediate,3.65,44610,93,English,83.65,Python Basics
C0000284,AI Project-Based Bootcamp,FutureLearn,AI,Advanced,4.94,10966,71,English,74.78,None
C0000285,Blockchain Hands-on Workshop,edX,Blockchain,Advanced,4.6,21884,67,French,87.4,Linear Algebra
C0000286,Complete Guide to Blockchain,FutureLearn,Blockchain,Beginner,3.85,20308,76,Hindi,69.61,None
C0000287,Crash Course in AI,Udemy,AI,Advanced,4.67,23828,17,French,81.65,Python Basics
C0000288,Big Data for Everyone,edX,Big Data,Advanced,3.6,15146,62,Spanish,45.01,Python Basics
C0000289,Big Data Hands-on Workshop,Skillshare,Big Data,Beginner,3.97,39050,39,English,19.7,Python Basics
C0000290,Cybersecurity Hands-on Workshop,Skillshare,Cybersecurity,Advanced,4.26,42621,70,French,40.15,None
C0000291,Cloud Computing Hands-on Workshop,Coursera,Cloud Computing,Advanced,4.09,23945,28,Hindi,66.64,Linear Algebra
C0000292,Machine Learning for Everyone,Coursera,Machine Learning,Beginner,4.43,20172,80,English,47.16,Linear Algebra
C0000293,Machine Learning Hands-on Workshop,NPTEL,Machine Learning,Beginner,4.8,32757,22,Hindi,98.06,Python Basics
C0000294,Advanced Machine Learning Concepts,Coursera,Machine Learning,Advanced,3.84,38976,47,Spanish,92.74,Basic Programming
C0000295,Complete Guide to AI,Coursera,AI,Beginner,4.67,29562,74,Hindi,49.52,Statistics
C0000296,AI Project-Based Bootcamp,FutureLearn,AI,Advanced,3.99,26013,54,Hindi,80.11,None
C0000297,Crash Course in Blockchain,Coursera,Blockchain,Intermediate,4.56,17679,28,Spanish,30.21,Statistics
C0000298,Advanced Cybersecurity Concepts,edX,Cybersecurity,Intermediate,4.28,46657,46,Hindi,44.77,Statistics
C0000299,Crash Course in Cybersecurity,Skillshare,Cybersecurity,Advanced,3.69,23881,77,English,26.13,None
C0000300,Complete Guide to Cybersecurity,NPTEL,Cybersecurity,Beginner,4.5,23118,7,French,3.26,Python Basics
C0000301,Advanced Machine Learning Concepts,edX,Machine Learning,Beginner,4.19,5272,45,English,38.67,Python Basics
C0000302,Complete Guide to Machine Learning,Udemy,Machine Learning,Beginner,4.3,8074,24,Spanish,26.97,Python Basics
C0000303,Complete Guide to AI,edX,AI,Intermediate,4.76,46064,85,Spanish,80.45,None
C0000304,Complete Guide to Data Science,Coursera,Data Science,Intermediate,4.33,19961,25,English,68.31,None
C0000305,Complete Guide to AI,FutureLearn,AI,Beginner,5,32821,97,Hindi,64.44,Statistics
C0000306,Web Development for Everyone,edX,Web Development,Advanced,4.75,13929,18,English,55.57,Statistics
C0000307,Cloud Computing Project-Based Bootcamp,NPTEL,Cloud Computing,Advanced,4.08,42270,72,English,61.64,Statistics
C0000308,Advanced AI Concepts,Skillshare,AI,Intermediate,4.33,2660,83,English,5.95,Basic Programming
C0000309,Advanced Blockchain Concepts,Coursera,Blockchain,Intermediate,4.93,3526,29,English,94.2,Statistics
C0000310,Crash Course in Cloud Computing,Skillshare,Cloud Computing,Beginner,3.52,42900,44,French,15.3,None
C0000311,Web Development Fundamentals Essentials,Skillshare,Web Development,Advanced,3.8,38931,44,French,16.82,Python Basics
C0000312,Machine Learning Fundamentals using TensorFlow,NPTEL,Machine Learning,Advanced,4.29,46407,39,Spanish,79,None
C0000313,Mastering Web Development Bootcamp,edX,Web Development,Intermediate,3.62,38624,15,English,46.81,Python Basics
C0000314,Crash Course in AI,FutureLearn,AI,Intermediate,4.92,41215,12,Spanish,90.83,None
C0000315,Blockchain for Everyone,edX,Blockchain,Advanced,4.79,15719,97,French,85.58,Linear Algebra
C0000316,Complete Guide to Cybersecurity,Coursera,Cybersecurity,Advanced,3.57,18414,91,Hindi,22.67,Statistics
C0000317,Complete Guide to Cloud Computing,NPTEL,Cloud Computing,Advanced,4.16,46673,65,Hindi,40.72,Basic Programming
C0000318,Cybersecurity for Everyone,Udemy,Cybersecurity,Intermediate,3.99,17218,59,Hindi,87.42,None
C0000319,Crash Course in Cybersecurity,Udemy,Cybersecurity,Intermediate,4.92,17267,56,Hindi,15.92,Python Basics
C0000320,Crash Course in Blockchain,edX,Blockchain,Advanced,4.73,31266,15,Hindi,82.41,Statistics
C0000321,Cloud Computing Project-Based Bootcamp,Coursera,Cloud Computing,Advanced,4.1,15898,5,Hindi,36.92,Statistics
C0000322,AI Hands-on Workshop,NPTEL,AI,Beginner,3.77,29815,61,French,43.06,Statistics
C0000323,Web Development Hands-on Workshop,Coursera,Web Development,Intermediate,4.88,30681,58,Spanish,71.94,Basic Programming
C0000324,Crash Course in Data Science,Udemy,Data Science,Advanced,3.6,13996,19,Spanish,50.73,Statistics
C0000325,Crash Course in Machine Learning,Skillshare,Machine Learning,Beginner,4.6,21963,21,English,24.44,Statistics
C0000326,Mastering AI from Scratch,FutureLearn,AI,Advanced,4.94,42486,42,French,59.45,Linear Algebra
C0000327,Cloud Computing Project-Based Bootcamp,Udemy,Cloud Computing,Intermediate,3.57,49146,81,English,83.09,Basic Programming
C0000328,Machine Learning Project-Based Bootcamp,Coursera,Machine Learning,Advanced,3.7,38567,96,Spanish,64.86,Python Basics
C0000329,Machine Learning Fundamentals Bootcamp,FutureLearn,Machine Learning,Intermediate,4.72,41840,59,English,68.6,Statistics
C0000330,Cybersecurity Project-Based Bootcamp,Skillshare,Cybersecurity,Intermediate,3.51,23119,98,French,60.99,Linear Algebra
C0000331,Crash Course in Data Science,FutureLearn,Data Science,Intermediate,4.02,27676,22,Spanish,91.47,Python Basics
C0000332,Complete Guide to Cybersecurity,edX,Cybersecurity,Beginner,4.46,13983,73,Hindi,88.4,Python Basics
C0000333,Complete Guide to Machine Learning,Coursera,Machine Learning,Advanced,3.98,33545,84,Spanish,76.18,Statistics
C0000334,Advanced Machine Learning Concepts,Udemy,Machine Learning,Beginner,4.97,19050,77,Spanish,47.89,None
C0000335,Crash Course in AI,edX,AI,Beginner,3.6,27879,31,English,92.35,Basic Programming
C0000336,Machine Learning for Everyone,Udemy,Machine Learning,Advanced,4.96,16378,14,English,9.39,Linear Algebra
C0000337,Crash Course in Blockchain,edX,Blockchain,Beginner,3.76,31383,16,English,38.04,Statistics
C0000338,Data Science Project-Based Bootcamp,NPTEL,Data Science,Advanced,4.59,45104,49,Spanish,41.13,Linear Algebra
C0000339,Blockchain Project-Based Bootcamp,Skillshare,Blockchain,Advanced,4.44,20882,17,Hindi,55.81,Python Basics
C0000340,Complete Guide to AI,Skillshare,AI,Intermediate,3.64,34229,64,French,3.74,Statistics
C0000341,Web Development Project-Based Bootcamp,FutureLearn,Web Development,Advanced,4.92,48572,45,Spanish,50.86,Statistics
C0000342,Crash Course in Big Data,Coursera,Big Data,Intermediate,3.72,7945,33,Hindi,1.22,Statistics
C0000343,Cloud Computing for Everyone,Coursera,Cloud Computing,Beginner,4.82,31245,27,English,59.07,Basic Programming
C0000344,Blockchain Project-Based Bootcamp,FutureLearn,Blockchain,Beginner,3.62,46224,95,Spanish,46.35,Linear Algebra
C0000345,Blockchain Project-Based Bootcamp,NPTEL,Blockchain,Intermediate,4.1,1601,72,French,60.06,Statistics
C0000346,Machine Learning Fundamentals Bootcamp,Coursera,Machine Learning,Beginner,4.9,5755,74,Spanish,69.73,Statistics
C0000347,Crash Course in AI,Skillshare,AI,Advanced,4.18,31311,33,Spanish,9.86,None
C0000348,Blockchain Hands-on Workshop,NPTEL,Blockchain,Intermediate,4.12,3579,84,French,3.68,Statistics
C0000349,AI Fundamentals using R,Udemy,AI,Advanced,4.67,32086,99,Hindi,65.26,Basic Programming
C0000350,Big Data for Everyone,FutureLearn,Big Data,Advanced,4.55,43711,19,Hindi,74.52,Basic Programming
C0000351,Big Data for Everyone,NPTEL,Big Data,Beginner,4.88,1990,16,English,86.3,Linear Algebra
C0000352,Advanced Cloud Computing Concepts,Coursera,Cloud Computing,Intermediate,4.18,23116,49,French,31.55,Basic Programming
C0000353,Machine Learning Project-Based Bootcamp,NPTEL,Machine Learning,Beginner,4.46,9732,7,Spanish,22.17,None
C0000354,Web Development for Everyone,Udemy,Web Development,Beginner,3.95,7302,100,Spanish,81.41,Linear Algebra
C0000355,Crash Course in Machine Learning,Skillshare,Machine Learning,Beginner,4.41,49584,87,Hindi,86.01,Python Basics
C0000356,Big Data Fundamentals with Spark,Udemy,Big Data,Intermediate,4.23,17675,70,Spanish,82.32,Basic Programming
C0000357,Complete Guide to AI,Udemy,AI,Intermediate,3.75,29154,45,English,45.91,Python Basics
C0000358,AI for Everyone,edX,AI,Intermediate,4.47,10776,18,Hindi,68.23,Basic Programming
C0000359,Big Data Hands-on Workshop,edX,Big Data,Beginner,4.39,25366,99,Hindi,64.14,Basic Programming
C0000360,AI Fundamentals with Spark,Udemy,AI,Advanced,3.59,34237,5,English,42.05,None
C0000361,AI Fundamentals Bootcamp,NPTEL,AI,Intermediate,4.33,25371,75,French,18.24,None
C0000362,Crash Course in Cybersecurity,Coursera,Cybersecurity,Intermediate,4,13970,41,English,77.57,Linear Algebra
C0000363,Web Development for Everyone,Skillshare,Web Development,Advanced,4.39,27634,76,Hindi,42.92,Basic Programming
C0000364,Crash Course in Cybersecurity,Udemy,Cybersecurity,Beginner,4.7,23321,54,English,95.33,Python Basics
C0000365,Cloud Computing Fundamentals using R,FutureLearn,Cloud Computing,Advanced,4.58,10715,45,Hindi,73.74,Statistics
C0000366,Advanced Cloud Computing Concepts,edX,Cloud Computing,Intermediate,4.23,1659,94,Hindi,4.03,Linear Algebra
C0000367,Advanced Machine Learning Concepts,FutureLearn,Machine Learning,Beginner,4.94,39095,52,English,74.59,Linear Algebra
C0000368,Data Science Fundamentals Essentials,NPTEL,Data Science,Beginner,4.76,12719,25,Hindi,87.21,Basic Programming
C0000369,Complete Guide to AI,NPTEL,AI,Intermediate,4.78,40000,69,French,12.85,None
C0000370,Advanced Cybersecurity Concepts,Coursera,Cybersecurity,Beginner,3.8,20254,53,Spanish,10.08,Basic Programming
C0000371,Blockchain Hands-on Workshop,Udemy,Blockchain,Advanced,4.64,39876,68,English,61.53,Linear Algebra
C0000372,Data Science for Everyone,Udemy,Data Science,Beginner,4.82,27996,13,English,95.25,Basic Programming
C0000373,Crash Course in Blockchain,NPTEL,Blockchain,Beginner,4.9,15677,49,French,21.05,None
C0000374,Web Development Fundamentals Bootcamp,Udemy,Web Development,Intermediate,3.58,25177,56,English,29.5,None
C0000375,Data Science Hands-on Workshop,Udemy,Data Science,Beginner,4.03,43387,27,Hindi,69.49,None
C0000376,Advanced Cybersecurity Concepts,Coursera,Cybersecurity,Beginner,4.71,27933,5,English,41.83,None
C0000377,Complete Guide to Data Science,edX,Data Science,Advanced,3.91,23749,10,English,53.42,Linear Algebra
C0000378,Mastering Machine Learning Masterclass,edX,Machine Learning,Intermediate,3.85,35260,100,French,6.44,Basic Programming
C0000379,Crash Course in AI,Coursera,AI,Intermediate,4.43,13552,7,Spanish,16.81,Python Basics
C0000380,Data Science Project-Based Bootcamp,Skillshare,Data Science,Intermediate,4.46,15119,49,Spanish,41.4,Statistics
C0000381,Advanced Cloud Computing Concepts,Coursera,Cloud Computing,Intermediate,3.58,16159,72,French,40.92,Python Basics
C0000382,Web Development Hands-on Workshop,Skillshare,Web Development,Advanced,4.31,35197,52,Spanish,81.99,Statistics
C0000383,Machine Learning Hands-on Workshop,Udemy,Machine Learning,Beginner,3.86,20491,82,French,36.73,None
C0000384,Complete Guide to Big Data,FutureLearn,Big Data,Beginner,3.91,13146,93,Hindi,1.03,Python Basics
C0000385,Big Data Project-Based Bootcamp,NPTEL,Big Data,Beginner,4.46,30790,26,Hindi,5.14,Basic Programming
C0000386,Cybersecurity Hands-on Workshop,Skillshare,Cybersecurity,Advanced,4.03,36397,20,Spanish,48.03,Linear Algebra
C0000387,Advanced Web Development Concepts,NPTEL,Web Development,Advanced,3.78,42067,30,French,65.66,Statistics
C0000388,Advanced Cloud Computing Concepts,edX,Cloud Computing,Advanced,3.59,34667,10,Hindi,45.41,Basic Programming
C0000389,Machine Learning for Everyone,edX,Machine Learning,Intermediate,3.61,15889,83,Spanish,58.86,None
C0000390,Data Science Fundamentals with Spark,Skillshare,Data Science,Intermediate,4.82,38505,86,French,70.66,None
C0000391,Mastering Cloud Computing from Scratch,Coursera,Cloud Computing,Beginner,4.79,18562,86,Hindi,65.19,Python Basics
C0000392,Complete Guide to AI,Coursera,AI,Intermediate,3.75,45933,72,Hindi,93.89,Basic Programming
C0000393,Mastering Machine Learning from Scratch,Skillshare,Machine Learning,Advanced,4.94,9468,53,French,36.57,Python Basics
C0000394,Machine Learning Fundamentals using TensorFlow,NPTEL,Machine Learning,Advanced,4.82,2458,20,Spanish,53.78,Linear Algebra
C0000395,Complete Guide to Big Data,Coursera,Big Data,Intermediate,4.63,30356,45,Spanish,37.14,Basic Programming
C0000396,Mastering Web Development using R,Coursera,Web Development,Advanced,4.3,40568,27,English,31.83,Statistics
C0000397,Mastering Blockchain from Scratch,NPTEL,Blockchain,Advanced,4.51,5726,88,English,38.9,Linear Algebra
C0000398,Complete Guide to Data Science,FutureLearn,Data Science,Intermediate,3.72,36849,65,English,95.35,None
C0000399,Advanced Cybersecurity Concepts,Coursera,Cybersecurity,Advanced,3.83,24026,19,Hindi,90.43,Statistics
C0000400,Web Development for Everyone,edX,Web Development,Intermediate,4.86,1514,33,Spanish,92.42,Statistics
C0000401,Advanced Blockchain Concepts,Udemy,Blockchain,Intermediate,3.87,15552,100,Hindi,9.54,Statistics
C0000402,Cloud Computing Hands-on Workshop,FutureLearn,Cloud Computing,Intermediate,4.04,35879,69,Spanish,21.17,Basic Programming
C0000403,Machine Learning Hands-on Workshop,Coursera,Machine Learning,Advanced,3.63,7439,15,Spanish,45.43,Linear Algebra
C0000404,Cybersecurity Project-Based Bootcamp,Skillshare,Cybersecurity,Intermediate,4.24,34725,19,English,11.74,Linear Algebra
C0000405,Blockchain Project-Based Bootcamp,Coursera,Blockchain,Intermediate,4.55,7012,94,Spanish,24.26,Statistics
C0000406,Cloud Computing Project-Based Bootcamp,Coursera,Cloud Computing,Advanced,4.55,8028,49,English,59.05,Statistics
C0000407,Blockchain Hands-on Workshop,Coursera,Blockchain,Intermediate,4.12,23821,46,French,55.46,Linear Algebra
C0000408,Crash Course in AI,FutureLearn,AI,Advanced,3.58,31498,64,English,91.03,Python Basics
